Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Operating Profit,Sales Method
Foot Locker,1185732,1/10/2021,Northeast,Connecticut,Hartford,Women's Apparel,$35.00 ,225,"$3,150 ",In-store
Foot Locker,1185732,2/8/2021,Northeast,Rhode Island,Providence,Women's Apparel,$35.00 ,225,"$3,150 ",In-store
Foot Locker,1185732,6/8/2021,Northeast,Rhode Island,Providence,Women's Street Footwear,$40.00 ,225,"$3,600 ",In-store
Amazon,1185732,4/11/2021,Northeast,Vermont,Burlington,Women's Street Footwear,$35.00 ,225,"$2,756 ",In-store
Walmart,1185732,5/6/2020,Northeast,New York,New York,Women's Athletic Footwear,$54.00 ,225,$559 ,Online
Sports Direct,1197831,7/20/2020,Northeast,New York,New York,Men's Athletic Footwear,$34.00 ,225,$375 ,Online
Sports Direct,1197831,8/7/2020,South,Texas,Houston,Men's Athletic Footwear,$38.00 ,225,$385 ,Online
Walmart,1197831,8/14/2020,South,Texas,Houston,Women's Street Footwear,$33.00 ,225,$356 ,Online
Walmart,1197831,9/4/2020,South,Texas,Houston,Women's Apparel,$46.00 ,225,$673 ,Online
West Gear,1128299,1/1/2021,West,California,San Francisco,Men's Athletic Footwear,$64.00 ,225,$518 ,Online
West Gear,1128299,1/26/2021,West,California,San Francisco,Women's Street Footwear,$52.00 ,225,$468 ,Online
Kohl's,1189833,3/13/2021,West,California,Los Angeles,Men's Street Footwear,$34.00 ,225,$405 ,Online
Kohl's,1189833,4/20/2021,West,California,Los Angeles,Men's Athletic Footwear,$47.00 ,225,$370 ,Online
Kohl's,1189833,5/25/2021,West,California,Los Angeles,Men's Street Footwear,$49.00 ,225,$562 ,Online
Foot Locker,1185732,8/19/2020,Southeast,Florida,Miami,Men's Athletic Footwear,$42.00 ,225,$454 ,Online
Foot Locker,1185732,8/23/2020,Southeast,Florida,Miami,Women's Apparel,$42.00 ,225,$605 ,Online
West Gear,1185732,9/12/2020,Southeast,Florida,Miami,Men's Athletic Footwear,$57.00 ,225,$590 ,Online
Foot Locker,1185732,9/21/2020,Southeast,Florida,Miami,Men's Apparel,$52.00 ,225,$527 ,Online
Sports Direct,1185732,9/25/2020,Southeast,Florida,Miami,Women's Street Footwear,$41.00 ,225,$341 ,Online
Sports Direct,1197831,5/20/2021,South,Tennessee,Knoxville,Women's Apparel,$61.00 ,225,"$1,016 ",Online
Sports Direct,1197831,9/12/2021,South,Alabama,Birmingham,Men's Street Footwear,$38.00 ,225,$522 ,Online
Sports Direct,1197831,10/7/2021,South,Alabama,Birmingham,Men's Athletic Footwear,$58.00 ,225,$835 ,Online
Walmart,1128299,7/16/2021,Southeast,Florida,Orlando,Men's Athletic Footwear,$88.00 ,225,$792 ,Online
Foot Locker,1128299,12/23/2021,Southeast,Virginia,Richmond,Men's Street Footwear,$60.00 ,225,$635 ,Online
Foot Locker,1128299,12/23/2021,Southeast,Virginia,Richmond,Men's Athletic Footwear,$74.00 ,225,$749 ,Online
Sports Direct,1185732,7/15/2021,Midwest,Michigan,Detroit,Men's Street Footwear,$57.00 ,225,$770 ,Online
Sports Direct,1185732,10/17/2021,Midwest,Michigan,Detroit,Men's Street Footwear,$49.00 ,225,$673 ,Online
West Gear,1128299,6/24/2021,West,Oregon,Portland,Men's Street Footwear,$51.00 ,225,$562 ,Online
Foot Locker,1185732,8/6/2021,Southeast,South Carolina,Charleston,Men's Apparel,$51.00 ,225,$528 ,Online
Foot Locker,1185732,10/7/2021,Southeast,South Carolina,Charleston,Women's Apparel,$56.00 ,225,$819 ,Online
Foot Locker,1185732,11/6/2021,Southeast,South Carolina,Charleston,Women's Athletic Footwear,$53.00 ,225,$501 ,Online
Sports Direct,1185732,12/5/2021,Southeast,South Carolina,Charleston,Men's Apparel,$66.00 ,225,$668 ,Online
Amazon,1185732,12/2/2021,Southeast,North Carolina,Charlotte,Women's Apparel,$69.00 ,225,"$1,009 ",Online
Amazon,1185732,9/9/2021,Midwest,Ohio,Columbus,Men's Street Footwear,$50.00 ,225,$608 ,Online
Foot Locker,1185732,2/18/2021,Southeast,Kentucky,Louisville,Men's Street Footwear,$28.00 ,225,$328 ,Online
West Gear,1128299,1/2/2021,West,California,San Francisco,Women's Street Footwear,$46.00 ,225,$455 ,Outlet
West Gear,1128299,1/5/2021,West,California,San Francisco,Women's Apparel,$58.00 ,225,$300 ,Outlet
West Gear,1128299,1/28/2021,West,California,San Francisco,Men's Apparel,$43.00 ,225,$464 ,Outlet
Kohl's,1189833,4/20/2021,West,California,Los Angeles,Men's Athletic Footwear,$35.00 ,225,$236 ,Outlet
Sports Direct,1197831,10/10/2021,South,Texas,Dallas,Men's Street Footwear,$31.00 ,225,$300 ,Outlet
Sports Direct,1197831,5/20/2021,South,Tennessee,Knoxville,Women's Apparel,$49.00 ,225,$695 ,Outlet
Sports Direct,1197831,8/31/2021,South,Alabama,Birmingham,Men's Street Footwear,$30.00 ,225,$324 ,Outlet
Sports Direct,1197831,10/11/2021,South,Alabama,Birmingham,Women's Apparel,$56.00 ,225,$907 ,Outlet
Foot Locker,1128299,12/23/2021,Southeast,Virginia,Richmond,Men's Athletic Footwear,$54.00 ,225,$498 ,Outlet
West Gear,1128299,12/23/2021,West,Oregon,Portland,Men's Street Footwear,$51.00 ,225,$482 ,Outlet
Kohl's,1189833,5/13/2021,West,California,Los Angeles,Men's Street Footwear,$49.00 ,224,$549 ,Online
Sports Direct,1197831,9/9/2021,South,Texas,Dallas,Women's Apparel,$43.00 ,224,$626 ,Online
Sports Direct,1197831,9/10/2021,South,Texas,Dallas,Men's Street Footwear,$41.00 ,224,$413 ,Online
Sports Direct,1185732,10/6/2020,Southeast,Florida,Miami,Men's Athletic Footwear,$49.00 ,224,$527 ,Online
Sports Direct,1185732,10/7/2020,Southeast,Florida,Miami,Women's Street Footwear,$46.00 ,224,$381 ,Online
Kohl's,1185732,12/10/2021,West,Wyoming,Cheyenne,Men's Street Footwear,$52.00 ,224,$711 ,Online
West Gear,1185732,7/10/2021,West,Utah,Salt Lake City,Men's Street Footwear,$34.00 ,224,$396 ,Online
Sports Direct,1185732,7/2/2021,Southeast,North Carolina,Charlotte,Men's Athletic Footwear,$58.00 ,224,$650 ,Online
Sports Direct,1197831,7/24/2020,South,Texas,Houston,Women's Apparel,$25.00 ,224,$314 ,Outlet
Sports Direct,1197831,8/2/2020,South,Texas,Houston,Women's Street Footwear,$23.00 ,224,$216 ,Outlet
Walmart,1197831,8/27/2020,South,Texas,Houston,Women's Athletic Footwear,$28.00 ,224,$326 ,Outlet
West Gear,1128299,1/9/2021,West,California,San Francisco,Women's Athletic Footwear,$41.00 ,224,$377 ,Outlet
West Gear,1128299,2/4/2021,West,California,San Francisco,Women's Apparel,$46.00 ,224,$124 ,Outlet
Kohl's,1189833,2/17/2021,West,California,San Francisco,Men's Street Footwear,$26.00 ,224,$250 ,Outlet
Kohl's,1189833,2/18/2021,West,California,San Francisco,Men's Athletic Footwear,$35.00 ,224,$235 ,Outlet
Kohl's,1189833,4/29/2021,West,California,Los Angeles,Men's Apparel,$38.00 ,224,$511 ,Outlet
Kohl's,1189833,4/30/2021,West,California,Los Angeles,Women's Apparel,$51.00 ,224,$263 ,Outlet
Kohl's,1189833,5/28/2021,West,California,Los Angeles,Women's Athletic Footwear,$35.00 ,224,$314 ,Outlet
Sports Direct,1197831,8/25/2021,South,Alabama,Birmingham,Men's Street Footwear,$7.00 ,224,$74 ,Outlet
Walmart,1128299,6/17/2021,Southeast,Florida,Orlando,Men's Athletic Footwear,$53.00 ,224,$344 ,Outlet
Foot Locker,1128299,7/23/2021,Southeast,Virginia,Richmond,Men's Athletic Footwear,$60.00 ,224,$511 ,Outlet
West Gear,1128299,6/17/2021,South,Louisiana,New Orleans,Men's Athletic Footwear,$55.00 ,224,$554 ,Outlet
West Gear,1128299,11/17/2021,South,Louisiana,New Orleans,Men's Athletic Footwear,$35.00 ,224,$368 ,Outlet
Kohl's,1128299,6/26/2021,West,New Mexico,Albuquerque,Men's Street Footwear,$37.00 ,224,$323 ,Outlet
Kohl's,1128299,8/26/2021,West,New Mexico,Albuquerque,Men's Street Footwear,$40.00 ,224,$332 ,Outlet
Amazon,1185732,7/17/2021,Northeast,New Hampshire,Manchester,Men's Street Footwear,$49.00 ,224,$461 ,Outlet
West Gear,1128299,11/7/2020,West,California,San Francisco,Men's Street Footwear,$37.00 ,223,$413 ,Online
Sports Direct,1197831,10/16/2021,South,Texas,Dallas,Men's Street Footwear,$59.00 ,223,$710 ,Online
Sports Direct,1185732,9/28/2020,Southeast,Florida,Miami,Women's Apparel,$55.00 ,223,$773 ,Online
Sports Direct,1185732,10/4/2020,Southeast,Florida,Miami,Women's Apparel,$59.00 ,223,$855 ,Online
Sports Direct,1197831,4/20/2021,South,Tennessee,Knoxville,Women's Apparel,$52.00 ,223,$812 ,Online
Walmart,1128299,6/17/2021,Southeast,Florida,Orlando,Men's Street Footwear,$61.00 ,223,$612 ,Online
Foot Locker,1185732,9/5/2021,Southeast,South Carolina,Charleston,Men's Athletic Footwear,$48.00 ,223,$514 ,Online
West Gear,1128299,2/2/2021,West,California,San Francisco,Women's Athletic Footwear,$42.00 ,223,$290 ,Outlet
Kohl's,1189833,3/15/2021,West,California,Los Angeles,Women's Street Footwear,$33.00 ,223,$309 ,Outlet
Kohl's,1189833,5/4/2021,West,California,Los Angeles,Women's Athletic Footwear,$36.00 ,223,$305 ,Outlet
Kohl's,1189833,5/21/2021,West,California,Los Angeles,Women's Street Footwear,$35.00 ,223,$359 ,Outlet
Sports Direct,1197831,5/10/2021,South,Tennessee,Knoxville,Men's Athletic Footwear,$21.00 ,223,$229 ,Outlet
Foot Locker,1197831,1/5/2021,South,Louisiana,New Orleans,Men's Street Footwear,$14.00 ,223,$106 ,Outlet
Sports Direct,1197831,11/5/2021,West,Idaho,Boise,Men's Athletic Footwear,$28.00 ,223,$268 ,Outlet
Foot Locker,1197831,12/4/2021,West,Idaho,Boise,Women's Street Footwear,$47.00 ,223,$461 ,Outlet
Sports Direct,1128299,12/12/2021,Southeast,Georgia,Atlanta,Men's Athletic Footwear,$39.00 ,223,$409 ,Outlet
Foot Locker,1185732,3/16/2021,South,Mississippi,Jackson,Men's Street Footwear,$20.00 ,223,$205 ,Outlet
Foot Locker,1185732,4/17/2021,South,Mississippi,Jackson,Men's Street Footwear,$19.00 ,223,$186 ,Outlet
Kohl's,1189833,5/2/2021,West,California,Los Angeles,Men's Athletic Footwear,$51.00 ,221,$451 ,Online
Foot Locker,1185732,8/7/2020,West,Washington,Seattle,Men's Athletic Footwear,$41.00 ,221,$444 ,Online
Foot Locker,1185732,8/17/2020,Southeast,Florida,Miami,Women's Apparel,$41.00 ,221,$589 ,Online
Foot Locker,1185732,7/16/2021,South,Mississippi,Jackson,Men's Street Footwear,$58.00 ,221,$654 ,Online
Walmart,1197831,8/22/2020,South,Texas,Houston,Men's Apparel,$29.00 ,221,$205 ,Outlet
West Gear,1128299,2/3/2021,West,California,San Francisco,Men's Apparel,$50.00 ,221,$519 ,Outlet
Kohl's,1189833,3/21/2021,West,California,Los Angeles,Women's Street Footwear,$33.00 ,221,$335 ,Outlet
Kohl's,1189833,4/14/2021,West,California,Los Angeles,Men's Athletic Footwear,$34.00 ,221,$225 ,Outlet
Kohl's,1189833,5/22/2021,West,California,Los Angeles,Women's Athletic Footwear,$33.00 ,221,$306 ,Outlet
Sports Direct,1197831,3/22/2021,South,Tennessee,Knoxville,Men's Street Footwear,$20.00 ,221,$190 ,Outlet
West Gear,1185732,1/12/2021,Southeast,Florida,Orlando,Men's Athletic Footwear,$36.00 ,221,$318 ,Outlet
West Gear,1185732,1/12/2021,Southeast,Florida,Orlando,Women's Apparel,$35.00 ,221,$425 ,Outlet
Foot Locker,1128299,6/24/2021,Southeast,Virginia,Richmond,Men's Athletic Footwear,$45.00 ,221,$408 ,Outlet
Foot Locker,1128299,11/24/2021,Southeast,Virginia,Richmond,Men's Athletic Footwear,$34.00 ,221,$278 ,Outlet
West Gear,1128299,7/23/2021,West,Oregon,Portland,Women's Street Footwear,$66.00 ,221,$613 ,Outlet
West Gear,1128299,7/16/2021,South,Louisiana,New Orleans,Men's Apparel,$73.00 ,221,$791 ,Outlet
Walmart,1197831,9/19/2021,South,Arkansas,Little Rock,Men's Street Footwear,$35.00 ,221,$333 ,Outlet
Foot Locker,1197831,11/13/2021,Midwest,Kansas,Wichita,Women's Street Footwear,$25.00 ,220,"$1,925 ",Online
West Gear,1185732,11/6/2021,Midwest,Iowa,Des Moines,Women's Street Footwear,$35.00 ,220,"$2,310 ",In-store
West Gear,1128299,1/11/2021,West,California,San Francisco,Women's Apparel,$72.00 ,219,$552 ,Online
West Gear,1128299,1/31/2021,West,California,San Francisco,Men's Athletic Footwear,$59.00 ,219,$375 ,Online
Foot Locker,1185732,5/24/2020,Southeast,Florida,Miami,Women's Apparel,$64.00 ,219,$883 ,Online
Foot Locker,1185732,12/5/2021,Southeast,South Carolina,Charleston,Men's Athletic Footwear,$58.00 ,219,$572 ,Online
West Gear,1128299,11/4/2020,South,Texas,Houston,Women's Athletic Footwear,$35.00 ,219,$276 ,Outlet
Kohl's,1189833,5/29/2021,West,California,Los Angeles,Men's Apparel,$43.00 ,219,$584 ,Outlet
Sports Direct,1197831,10/5/2021,South,Texas,Dallas,Men's Athletic Footwear,$29.00 ,219,$298 ,Outlet
Sports Direct,1197831,3/17/2021,South,Tennessee,Knoxville,Men's Athletic Footwear,$23.00 ,219,$196 ,Outlet
Sports Direct,1197831,5/2/2021,South,Tennessee,Knoxville,Women's Apparel,$30.00 ,219,$407 ,Outlet
West Gear,1128299,11/17/2021,South,Louisiana,New Orleans,Men's Street Footwear,$28.00 ,219,$288 ,Outlet
Sports Direct,1197831,9/5/2021,West,Idaho,Boise,Men's Athletic Footwear,$38.00 ,219,$358 ,Outlet
Foot Locker,1185732,6/18/2021,South,Mississippi,Jackson,Women's Apparel,$51.00 ,219,$592 ,Outlet
West Gear,1128299,1/2/2021,West,California,San Francisco,Women's Street Footwear,$60.00 ,218,$667 ,Online
West Gear,1128299,1/15/2021,West,California,San Francisco,Women's Athletic Footwear,$55.00 ,218,$480 ,Online
West Gear,1128299,1/28/2021,West,California,San Francisco,Men's Apparel,$63.00 ,218,$797 ,Online
Kohl's,1189833,4/27/2021,West,California,Los Angeles,Women's Street Footwear,$47.00 ,218,$533 ,Online
Kohl's,1189833,5/3/2021,West,California,Los Angeles,Women's Street Footwear,$48.00 ,218,$534 ,Online
Sports Direct,1197831,10/11/2021,South,Texas,Dallas,Men's Athletic Footwear,$37.00 ,218,$403 ,Online
West Gear,1128299,2/7/2020,West,Nevada,Las Vegas,Men's Street Footwear,$58.00 ,218,$670 ,Online
Foot Locker,1185732,8/16/2020,Southeast,Florida,Miami,Men's Apparel,$53.00 ,218,$555 ,Online
Sports Direct,1197831,4/4/2021,South,Tennessee,Knoxville,Men's Athletic Footwear,$23.00 ,218,$251 ,Online
Foot Locker,1128299,8/10/2021,West,Hawaii,Honolulu,Men's Athletic Footwear,$71.00 ,218,$526 ,Online
West Gear,1185732,8/9/2021,Northeast,New York,Albany,Women's Apparel,$55.00 ,218,$719 ,Online
Kohl's,1185732,11/11/2021,West,Wyoming,Cheyenne,Men's Street Footwear,$53.00 ,218,$705 ,Online
West Gear,1185732,2/11/2021,Midwest,Missouri,St. Louis,Men's Street Footwear,$25.00 ,218,$289 ,Online
West Gear,1128299,12/23/2021,West,Oregon,Portland,Men's Athletic Footwear,$72.00 ,218,$738 ,Online
West Gear,1197831,5/5/2021,West,Idaho,Boise,Women's Apparel,$42.00 ,218,$577 ,Online
Foot Locker,1185732,2/7/2021,Southeast,Georgia,Atlanta,Men's Athletic Footwear,$39.00 ,218,$391 ,Online
Foot Locker,1185732,6/7/2021,Southeast,South Carolina,Charleston,Women's Athletic Footwear,$47.00 ,218,$461 ,Online
Amazon,1185732,12/2/2021,Southeast,North Carolina,Charlotte,Women's Street Footwear,$55.00 ,218,$611 ,Online
Amazon,1185732,4/10/2021,Midwest,Ohio,Columbus,Men's Street Footwear,$28.00 ,218,$336 ,Online
Sports Direct,1197831,10/11/2021,South,Texas,Dallas,Men's Athletic Footwear,$27.00 ,218,$265 ,Outlet
Sports Direct,1197831,8/26/2021,South,Alabama,Birmingham,Men's Athletic Footwear,$16.00 ,218,$171 ,Outlet
Sports Direct,1128299,7/12/2021,Southeast,Georgia,Atlanta,Men's Street Footwear,$37.00 ,218,$371 ,Outlet
West Gear,1128299,11/3/2020,South,Texas,Houston,Women's Street Footwear,$46.00 ,217,$449 ,Online
West Gear,1128299,1/29/2021,West,California,San Francisco,Women's Apparel,$65.00 ,217,$339 ,Online
West Gear,1128299,7/7/2020,West,Washington,Seattle,Men's Street Footwear,$80.00 ,217,$781 ,Online
Foot Locker,1185732,8/20/2020,Southeast,Florida,Miami,Women's Street Footwear,$32.00 ,217,$243 ,Online
West Gear,1185732,9/8/2020,Southeast,Florida,Miami,Women's Athletic Footwear,$47.00 ,217,$408 ,Online
Sports Direct,1197831,4/9/2021,South,Tennessee,Knoxville,Men's Street Footwear,$36.00 ,217,$398 ,Online
West Gear,1185732,11/9/2021,Northeast,New York,Albany,Men's Street Footwear,$56.00 ,217,$668 ,Online
West Gear,1197831,7/6/2021,West,Idaho,Boise,Men's Street Footwear,$48.00 ,217,$521 ,Online
Foot Locker,1185732,2/7/2021,Southeast,Georgia,Atlanta,Women's Street Footwear,$29.00 ,217,$233 ,Online
Walmart,1197831,8/28/2020,South,Texas,Houston,Men's Apparel,$33.00 ,217,$258 ,Outlet
Kohl's,1189833,3/9/2021,West,California,San Francisco,Women's Street Footwear,$36.00 ,217,$328 ,Outlet
Sports Direct,1197831,10/8/2021,South,Alabama,Birmingham,Women's Street Footwear,$47.00 ,217,$551 ,Outlet
West Gear,1128299,7/23/2021,West,Oregon,Portland,Men's Athletic Footwear,$66.00 ,217,$587 ,Outlet
West Gear,1128299,8/17/2021,South,Louisiana,New Orleans,Women's Street Footwear,$50.00 ,217,$456 ,Outlet
Kohl's,1128299,12/25/2021,West,New Mexico,Albuquerque,Men's Athletic Footwear,$47.00 ,217,$479 ,Outlet
Foot Locker,1185732,1/28/2020,Northeast,New York,New York,Women's Athletic Footwear,$43.00 ,216,$464 ,Online
Walmart,1197831,9/12/2020,South,Texas,Houston,Men's Athletic Footwear,$43.00 ,216,$437 ,Online
Kohl's,1189833,3/19/2021,West,California,Los Angeles,Men's Street Footwear,$32.00 ,216,$346 ,Online
Kohl's,1189833,4/26/2021,West,California,Los Angeles,Men's Athletic Footwear,$46.00 ,216,$378 ,Online
Walmart,1128299,12/16/2021,Southeast,Florida,Orlando,Men's Street Footwear,$72.00 ,216,$622 ,Online
Kohl's,1185732,1/14/2021,Northeast,New York,Albany,Men's Street Footwear,$39.00 ,216,$531 ,Online
Sports Direct,1185732,3/15/2021,Midwest,Michigan,Detroit,Men's Street Footwear,$34.00 ,216,$448 ,Online
West Gear,1128299,12/16/2021,South,Louisiana,New Orleans,Men's Athletic Footwear,$72.00 ,216,$778 ,Online
Foot Locker,1185732,2/7/2021,Southeast,South Carolina,Charleston,Women's Apparel,$34.00 ,216,$477 ,Online
West Gear,1128299,12/26/2020,West,California,San Francisco,Men's Athletic Footwear,$51.00 ,216,$275 ,Outlet
West Gear,1128299,3/9/2020,West,Nevada,Las Vegas,Men's Street Footwear,$47.00 ,216,$376 ,Outlet
Foot Locker,1128299,7/22/2021,West,Arizona,Phoenix,Men's Street Footwear,$40.00 ,216,$320 ,Outlet
Walmart,1185732,10/18/2021,South,Mississippi,Jackson,Men's Street Footwear,$24.00 ,216,$238 ,Outlet
Amazon,1185732,6/19/2021,Northeast,New Hampshire,Manchester,Men's Street Footwear,$44.00 ,216,$437 ,Outlet
Foot Locker,1185732,2/4/2020,Northeast,New York,New York,Men's Apparel,$56.00 ,215,$506 ,Online
Kohl's,1189833,5/20/2021,West,California,Los Angeles,Men's Athletic Footwear,$54.00 ,215,$441 ,Online
Sports Direct,1197831,9/17/2021,South,Texas,Dallas,Men's Athletic Footwear,$48.00 ,215,$557 ,Online
West Gear,1185732,9/13/2020,Southeast,Florida,Miami,Women's Street Footwear,$50.00 ,215,$398 ,Online
Sports Direct,1185732,9/30/2020,Southeast,Florida,Miami,Men's Athletic Footwear,$47.00 ,215,$455 ,Online
Sports Direct,1197831,4/15/2021,South,Tennessee,Knoxville,Men's Street Footwear,$36.00 ,215,$441 ,Online
Sports Direct,1197831,9/7/2021,South,Alabama,Birmingham,Men's Athletic Footwear,$49.00 ,215,$674 ,Online
Sports Direct,1185732,12/5/2021,Southeast,South Carolina,Charleston,Women's Street Footwear,$56.00 ,215,$421 ,Online
Sports Direct,1185732,11/3/2021,Southeast,North Carolina,Charlotte,Men's Street Footwear,$44.00 ,215,$520 ,Online
Walmart,1185732,8/17/2021,South,Mississippi,Jackson,Men's Street Footwear,$56.00 ,215,$650 ,Online
Walmart,1197831,9/2/2020,South,Texas,Houston,Women's Athletic Footwear,$30.00 ,215,$310 ,Outlet
Kohl's,1189833,3/14/2021,West,California,Los Angeles,Men's Athletic Footwear,$30.00 ,215,$200 ,Outlet
Kohl's,1189833,4/15/2021,West,California,Los Angeles,Women's Street Footwear,$36.00 ,215,$348 ,Outlet
Sports Direct,1197831,8/18/2021,South,Texas,Dallas,Men's Athletic Footwear,$23.00 ,215,$178 ,Outlet
Sports Direct,1197831,9/12/2021,South,Texas,Dallas,Women's Street Footwear,$30.00 ,215,$252 ,Outlet
Sports Direct,1197831,8/19/2021,South,Alabama,Birmingham,Men's Street Footwear,$15.00 ,215,$168 ,Outlet
Foot Locker,1128299,8/24/2021,Southeast,Virginia,Richmond,Women's Street Footwear,$53.00 ,215,$422 ,Outlet
West Gear,1128299,8/24/2021,West,Oregon,Portland,Women's Street Footwear,$50.00 ,215,$430 ,Outlet
West Gear,1197831,4/5/2021,West,Idaho,Boise,Men's Street Footwear,$15.00 ,215,$135 ,Outlet
West Gear,1197831,4/5/2021,West,Idaho,Boise,Men's Athletic Footwear,$21.00 ,215,$176 ,Outlet
Sports Direct,1197831,1/23/2021,South,Mississippi,Jackson,Men's Street Footwear,$17.00 ,215,$161 ,Outlet
Amazon,1185732,8/11/2021,Northeast,Vermont,Burlington,Men's Street Footwear,$42.00 ,215,$461 ,Outlet
Sports Direct,1197831,7/25/2020,South,Texas,Houston,Men's Street Footwear,$23.00 ,213,$245 ,Online
Walmart,1197831,9/6/2020,South,Texas,Houston,Men's Athletic Footwear,$41.00 ,213,$402 ,Online
Walmart,1197831,9/10/2020,South,Texas,Houston,Women's Apparel,$50.00 ,213,$682 ,Online
Kohl's,1189833,5/7/2021,West,California,Los Angeles,Men's Street Footwear,$47.00 ,213,$541 ,Online
Sports Direct,1185732,10/10/2020,Southeast,Florida,Miami,Women's Apparel,$64.00 ,213,$818 ,Online
Walmart,1128299,8/17/2021,Southeast,Florida,Orlando,Men's Street Footwear,$87.00 ,213,$760 ,Online
Sports Direct,1197831,7/28/2020,South,Texas,Houston,Women's Athletic Footwear,$26.00 ,213,$277 ,Outlet
Sports Direct,1197831,8/9/2020,South,Texas,Houston,Women's Athletic Footwear,$28.00 ,213,$286 ,Outlet
Kohl's,1189833,5/16/2021,West,California,Los Angeles,Women's Athletic Footwear,$33.00 ,213,$295 ,Outlet
Sports Direct,1197831,10/4/2021,South,Texas,Dallas,Men's Street Footwear,$30.00 ,213,$281 ,Outlet
